keggID	symbol	entrez
hsa04630	IL2RG	3561
hsa04630	IL31	386653
hsa04630	IL31RA	133396
hsa04630	IL3	3562
hsa04630	IL3RA	3563
hsa04630	IL4	3565
hsa04630	IL4R	3566
hsa04630	IL5	3567
hsa04630	IL5RA	3568
hsa04630	IL6	3569
hsa04630	IL6R	3570
hsa04630	IL6ST	3572
hsa04630	IL7	3574
hsa04630	IL7R	3575
hsa04630	IL9	3578
hsa04630	IL9R	3581
hsa04630	IRF9	10379
hsa04630	JAK1	3716
hsa04630	JAK2	3717
hsa04630	JAK3	3718
hsa04630	LEP	3952
hsa04630	LEPR	3953
hsa04630	LIF	3976
hsa04630	LIFR	3977
hsa04630	MCL1	4170
hsa04630	MPL	4352
hsa04630	MTOR	2475
hsa04630	MYC	4609
hsa04630	OSM	5008
hsa04630	OSMR	9180
hsa04630	P3R3URF-PIK3R3	110117499
hsa04630	PDGFA	5154
hsa04630	PDGFB	5155
hsa04630	PDGFRA	5156
hsa04630	PDGFRB	5159
hsa04630	PIAS1	8554
hsa04630	PIAS2	9063
hsa04630	PIAS3	10401
hsa04630	PIAS4	51588
hsa04630	PIK3CA	5290
hsa04630	PIK3CB	5291
hsa04630	PIK3CD	5293
hsa04630	PIK3R1	5295
hsa04630	PIK3R2	5296
hsa04630	PIK3R3	8503
hsa04630	PIM1	5292
hsa04630	PRL	5617
hsa04630	PRLR	5618
hsa04630	PTPN11	5781
hsa04630	PTPN2	5771
hsa04630	PTPN6	5777
hsa04630	RAF1	5894
hsa04630	SOCS1	8651
hsa04630	SOCS2	8835
hsa04630	SOCS3	9021
hsa04630	SOCS4	122809
hsa04630	SOCS5	9655
hsa04630	SOCS6	9306
hsa04630	SOCS7	30837
hsa04630	SOS1	6654
hsa04630	SOS2	6655
hsa04630	STAM2	10254
hsa04630	STAM	8027
hsa04630	STAT1	6772
hsa04630	STAT2	6773
hsa04630	STAT3	6774
hsa04630	STAT4	6775
hsa04630	STAT5A	6776
hsa04630	STAT5B	6777
hsa04630	STAT6	6778
hsa04630	THPO	7066
hsa04630	TSLP	85480
hsa04630	TYK2	7297
hsa04640	ANPEP	290
hsa04640	CD14	929
hsa04640	CD19	930
hsa04640	CD1A	909
hsa04640	CD1B	910
hsa04640	CD1C	911
hsa04640	CD1D	912
hsa04640	CD1E	913
hsa04640	CD22	933
hsa04640	CD24	100133941
hsa04640	CD2	914
hsa04640	CD33	945
hsa04640	CD34	947
hsa04640	CD36	948
hsa04640	CD37	951
hsa04640	CD38	952
hsa04640	CD3D	915
hsa04640	CD3E	916
hsa04640	CD3G	917
hsa04640	CD44	960
hsa04640	CD4	920
hsa04640	CD55	1604
hsa04640	CD5	921
hsa04640	CD59	966
hsa04640	CD7	924
hsa04640	CD8A	925
hsa04640	CD8B2	927
hsa04640	CD8B	926
hsa04640	CD9	928
hsa04640	CR1	1378
hsa04640	CR1L	1379
hsa04640	CR2	1380
hsa04640	CSF1	1435
hsa04640	CSF1R	1436
hsa04640	CSF2	1437
hsa04640	CSF2RA	1438
hsa04640	CSF3	1440
hsa04640	CSF3R	1441
hsa04640	DNTT	1791
hsa04640	EPO	2056
hsa04640	EPOR	2057
hsa04640	FCER2	2208
hsa04640	FCGR1A	2209
hsa04640	FLT3	2322
hsa04640	FLT3LG	2323
hsa04640	GP1BA	2811
hsa04640	GP1BB	2812
hsa04640	GP5	2814
hsa04640	GP9	2815
hsa04640	GYPA	2993
hsa04640	HLA-DMA	3108
hsa04640	HLA-DMB	3109
hsa04640	HLA-DOA	3111
hsa04640	HLA-DOB	3112
hsa04640	HLA-DPA1	3113
hsa04640	HLA-DPB1	3115
hsa04640	HLA-DQA1	3117
hsa04640	HLA-DQA2	3118
hsa04640	HLA-DQB1	3119
hsa04640	HLA-DRA	3122
hsa04640	HLA-DRB1	3123
hsa04640	HLA-DRB3	3125
hsa04640	HLA-DRB4	3126
hsa04640	HLA-DRB5	3127
hsa04640	IL11	3589
hsa04640	IL11RA	3590
hsa04640	IL1A	3552
hsa04640	IL1B	3553
hsa04640	IL1R1	3554
hsa04640	IL1R2	7850
hsa04640	IL2RA	3559
hsa04640	IL3	3562
hsa04640	IL3RA	3563
hsa04640	IL4	3565
hsa04640	IL4R	3566
hsa04640	IL5	3567
hsa04640	IL5RA	3568
hsa04640	IL6	3569
hsa04640	IL6R	3570
hsa04640	IL7	3574
hsa04640	IL7R	3575
hsa04640	IL9R	3581
hsa04640	ITGA1	3672
hsa04640	ITGA2	3673
hsa04640	ITGA2B	3674
hsa04640	ITGA3	3675
hsa04640	ITGA4	3676
hsa04640	ITGA5	3678
hsa04640	ITGA6	3655
hsa04640	ITGAM	3684
hsa04640	ITGB3	3690
hsa04640	KIT	3815
hsa04640	KITLG	4254
hsa04640	LOC102723407	102723407
hsa04640	MME	4311
hsa04640	MS4A1	931
hsa04640	TFRC	7037
hsa04640	THPO	7066
hsa04640	TNF	7124
hsa04650	ARAF	369
hsa04650	BID	637
hsa04650	BRAF	673
hsa04650	CASP3	836
hsa04650	CD244	51744
hsa04650	CD247	919
hsa04650	CD48	962
hsa04650	CSF2	1437
hsa04650	FAS	355
hsa04650	FASLG	356
hsa04650	FCER1G	2207
hsa04650	FCGR3A	2214
hsa04650	FCGR3B	2215
hsa04650	FYN	2534
hsa04650	GRB2	2885
hsa04650	GZMB	3002
hsa04650	HCST	10870
hsa04650	HLA-A	3105
hsa04650	HLA-B	3106
hsa04650	HLA-C	3107
hsa04650	HLA-E	3133
hsa04650	HLA-G	3135
hsa04650	HRAS	3265
hsa04650	ICAM1	3383
hsa04650	ICAM2	3384
hsa04650	IFNA10	3446
hsa04650	IFNA13	3447
hsa04650	IFNA1	3439
hsa04650	IFNA14	3448
hsa04650	IFNA16	3449
hsa04650	IFNA17	3451
hsa04650	IFNA21	3452
hsa04650	IFNA2	3440
hsa04650	IFNA4	3441
hsa04650	IFNA5	3442
hsa04650	IFNA6	3443
hsa04650	IFNA7	3444
hsa04650	IFNA8	3445
hsa04650	IFNAR1	3454
hsa04650	IFNAR2	3455
hsa04650	IFNB1	3456
hsa04650	IFNG	3458
hsa04650	IFNGR1	3459
hsa04650	IFNGR2	3460
hsa04650	ITGAL	3683
hsa04650	ITGB2	3689
hsa04650	KIR2DL1	3802
hsa04650	KIR2DL2	3803
hsa04650	KIR2DL3	3804
hsa04650	KIR2DL5A	57292
hsa04650	KIR2DS1	3806
hsa04650	KIR2DS2	100132285
hsa04650	KIR2DS3	3808
hsa04650	KIR2DS4	3809
hsa04650	KIR2DS5	3810
hsa04650	KIR3DL1	3811
hsa04650	KIR3DL2	3812
hsa04650	KIR3DL3	115653
hsa04650	KIR3DS1	3813
hsa04650	KLRC1	3821
hsa04650	KLRC2	3822
hsa04650	KLRC3	3823
hsa04650	KLRC4-KLRK1	100528032
hsa04650	KLRD1	3824
hsa04650	KLRK1	22914
hsa04650	KRAS	3845
hsa04650	LAT	27040
hsa04650	LAT2	7462
hsa04650	LCK	3932
hsa04650	LCP2	3937
hsa04650	LOC102723407	102723407
hsa04650	LOC112268355	112268355
hsa04650	MAP2K1	5604
hsa04650	MAP2K2	5605
hsa04650	MAPK1	5594
hsa04650	MAPK3	5595
hsa04650	MICA	100507436
hsa04650	MICB	4277
hsa04650	NCR1	9437
hsa04650	NCR2	9436
hsa04650	NCR3	259197
hsa04650	NFATC1	4772
hsa04650	NFATC2	4773
hsa04650	NRAS	4893
hsa04650	P3R3URF-PIK3R3	110117499
hsa04650	PAK1	5058
hsa04650	PIK3CA	5290
hsa04650	PIK3CB	5291
hsa04650	PIK3CD	5293
hsa04650	PIK3R1	5295
hsa04650	PIK3R2	5296
hsa04650	PIK3R3	8503
hsa04650	PLCG1	5335
hsa04650	PLCG2	5336
hsa04650	PPP3CA	5530
hsa04650	PPP3CB	5532
hsa04650	PPP3CC	5533
hsa04650	PPP3R1	5534
hsa04650	PPP3R2	5535
hsa04650	PRF1	5551
hsa04650	PRKCA	5578
hsa04650	PRKCB	5579
hsa04650	PRKCG	5582
hsa04650	PTK2B	2185
hsa04650	PTPN11	5781
hsa04650	PTPN6	5777
hsa04650	RAC1	5879
hsa04650	RAC2	5880
hsa04650	RAC3	5881
hsa04650	RAET1E	135250
hsa04650	RAET1G	353091
hsa04650	RAET1L	154064
hsa04650	RAF1	5894
hsa04650	SH2D1A	4068
hsa04650	SH2D1B	117157
hsa04650	SH3BP2	6452
hsa04650	SHC1	6464
hsa04650	SHC2	25759
hsa04650	SHC3	53358
hsa04650	SHC4	399694
hsa04650	SOS1	6654
hsa04650	SOS2	6655
hsa04650	SYK	6850
hsa04650	TNF	7124
hsa04650	TNFRSF10A	8797
hsa04650	TNFRSF10B	8795
hsa04650	TNFSF10	8743
hsa04650	TYROBP	7305
hsa04650	ULBP1	80329
hsa04650	ULBP2	80328
hsa04650	ULBP3	79465
hsa04650	VAV1	7409
hsa04650	VAV2	7410
hsa04650	VAV3	10451
hsa04650	ZAP70	7535
hsa04657	ANAPC5	51433
hsa04657	CASP3	836
hsa04657	CASP8	841
hsa04657	CCL11	6356
hsa04657	CCL17	6361
hsa04657	CCL20	6364
hsa04657	CCL2	6347
hsa04657	CCL7	6354
hsa04657	CEBPB	1051
hsa04657	CHUK	1147
hsa04657	CSF2	1437
hsa04657	CSF3	1440
hsa04657	CXCL10	3627
hsa04657	CXCL1	2919
hsa04657	CXCL2	2920
hsa04657	CXCL3	2921
hsa04657	CXCL5	6374
hsa04657	CXCL6	6372
hsa04657	CXCL8	3576
hsa04657	DEFB4A	1673
hsa04657	DEFB4B	100289462
hsa04657	ELAVL1	1994
hsa04657	FADD	8772
hsa04657	FOS	2353
hsa04657	FOSB	2354
hsa04657	FOSL1	8061
hsa04657	GSK3B	2932
hsa04657	HSP90AA1	3320
hsa04657	HSP90AB1	3326
hsa04657	HSP90B1	7184
hsa04657	IFNG	3458
hsa04657	IKBKB	3551
hsa04657	IKBKE	9641
hsa04657	IKBKG	8517
hsa04657	IL13	3596
hsa04657	IL17A	3605
hsa04657	IL17B	27190
hsa04657	IL17C	27189
hsa04657	IL17D	53342
hsa04657	IL17F	112744
hsa04657	IL17RA	23765
hsa04657	IL17RB	55540
hsa04657	IL17RC	84818
hsa04657	IL17RE	132014
hsa04657	IL1B	3553
hsa04657	IL25	64806
hsa04657	IL4	3565
hsa04657	IL5	3567
hsa04657	IL6	3569
hsa04657	JUN	3725
hsa04657	JUND	3727
hsa04657	LCN2	3934
hsa04657	LOC124906748	124906748
hsa04657	MAP3K7	6885
hsa04657	MAPK10	5602
hsa04657	MAPK11	5600
hsa04657	MAPK12	6300
hsa04657	MAPK13	5603
hsa04657	MAPK14	1432
hsa04657	MAPK15	225689
hsa04657	MAPK1	5594
hsa04657	MAPK3	5595
hsa04657	MAPK4	5596
hsa04657	MAPK6	5597
hsa04657	MAPK7	5598
hsa04657	MAPK8	5599
hsa04657	MAPK9	5601
hsa04657	MMP13	4322
hsa04657	MMP1	4312
hsa04657	MMP3	4314
hsa04657	MMP9	4318
hsa04657	MUC5AC	4586
hsa04657	MUC5B	727897
hsa04657	NFKB1	4790
hsa04657	NFKBIA	4792
hsa04657	PTGS2	5743
hsa04657	RELA	5970
hsa04657	S100A7	6278
hsa04657	S100A7A	338324
hsa04657	S100A8	6279
hsa04657	S100A9	6280
hsa04657	SRSF1	6426
hsa04657	TAB2	23118
hsa04657	TAB3	257397
hsa04657	TBK1	29110
hsa04657	TNF	7124
hsa04657	TNFAIP3	7128
hsa04657	TRADD	8717
hsa04657	TRAF2	7186
hsa04657	TRAF3	7187
hsa04657	TRAF3IP2	10758
hsa04657	TRAF4	9618
hsa04657	TRAF5	7188
hsa04657	TRAF6	7189
hsa04657	USP25	29761
hsa04658	CD247	919
hsa04658	CD3D	915
hsa04658	CD3E	916
hsa04658	CD3G	917
hsa04658	CD4	920
hsa04658	CHUK	1147
hsa04658	DLL1	28514
hsa04658	DLL3	10683
hsa04658	DLL4	54567
hsa04658	FOS	2353
hsa04658	GATA3	2625
hsa04658	HLA-DMA	3108
hsa04658	HLA-DMB	3109
hsa04658	HLA-DOA	3111
hsa04658	HLA-DOB	3112
hsa04658	HLA-DPA1	3113
hsa04658	HLA-DPB1	3115
hsa04658	HLA-DQA1	3117
hsa04658	HLA-DQA2	3118
hsa04658	HLA-DQB1	3119
hsa04658	HLA-DRA	3122
hsa04658	HLA-DRB1	3123
hsa04658	HLA-DRB3	3125
hsa04658	HLA-DRB4	3126
hsa04658	HLA-DRB5	3127
hsa04658	IFNG	3458
hsa04658	IFNGR1	3459
hsa04658	IFNGR2	3460
hsa04658	IKBKB	3551
hsa04658	IKBKG	8517
hsa04658	IL12A	3592
hsa04658	IL12B	3593
hsa04658	IL12RB1	3594
hsa04658	IL12RB2	3595
hsa04658	IL13	3596
hsa04658	IL2	3558
hsa04658	IL2RA	3559
hsa04658	IL2RB	3560
hsa04658	IL2RG	3561
hsa04658	IL4	3565
hsa04658	IL4R	3566
hsa04658	IL5	3567
hsa04658	JAG1	182
hsa04658	JAG2	3714
hsa04658	JAK1	3716
hsa04658	JAK2	3717
hsa04658	JAK3	3718
hsa04658	JUN	3725
hsa04658	LAT	27040
hsa04658	LCK	3932
hsa04658	MAF	4094
hsa04658	MAML1	9794
hsa04658	MAML2	84441
hsa04658	MAML3	55534
hsa04658	MAPK10	5602
hsa04658	MAPK11	5600
hsa04658	MAPK12	6300
hsa04658	MAPK13	5603
hsa04658	MAPK14	1432
hsa04658	MAPK1	5594
hsa04658	MAPK3	5595
hsa04658	MAPK8	5599
hsa04658	MAPK9	5601
hsa04658	NFATC1	4772
hsa04658	NFATC2	4773
hsa04658	NFATC3	4775
hsa04658	NFKB1	4790
hsa04658	NFKBIA	4792
hsa04658	NFKBIB	4793
hsa04658	NFKBIE	4794
hsa04658	NOTCH1	4851
hsa04658	NOTCH2	4853
hsa04658	NOTCH3	4854
hsa04658	PLCG1	5335
hsa04658	PPP3CA	5530
hsa04658	PPP3CB	5532
hsa04658	PPP3CC	5533
hsa04658	PPP3R1	5534
hsa04658	PPP3R2	5535
hsa04658	PRKCQ	5588
hsa04658	RBPJ	3516
hsa04658	RBPJL	11317
hsa04658	RELA	5970
hsa04658	RUNX3	864
hsa04658	STAT1	6772
hsa04658	STAT4	6775
hsa04658	STAT5A	6776
hsa04658	STAT5B	6777
hsa04658	STAT6	6778
hsa04658	TBX21	30009
hsa04658	TYK2	7297
hsa04658	ZAP70	7535
hsa04659	AHR	196
hsa04659	CD247	919
hsa04659	CD3D	915
hsa04659	CD3E	916
hsa04659	CD3G	917
hsa04659	CD4	920
hsa04659	CHUK	1147
hsa04659	EBI3	10148
hsa04659	FOS	2353
hsa04659	FOXP3	50943
hsa04659	GATA3	2625
hsa04659	HIF1A	3091
hsa04659	HLA-DMA	3108
hsa04659	HLA-DMB	3109
hsa04659	HLA-DOA	3111
hsa04659	HLA-DOB	3112
hsa04659	HLA-DPA1	3113
hsa04659	HLA-DPB1	3115
hsa04659	HLA-DQA1	3117
hsa04659	HLA-DQA2	3118
hsa04659	HLA-DQB1	3119
hsa04659	HLA-DRA	3122
hsa04659	HLA-DRB1	3123
hsa04659	HLA-DRB3	3125
hsa04659	HLA-DRB4	3126
hsa04659	HLA-DRB5	3127
hsa04659	HSP90AA1	3320
hsa04659	HSP90AB1	3326
hsa04659	IFNG	3458
hsa04659	IFNGR1	3459
hsa04659	IFNGR2	3460
hsa04659	IKBKB	3551
hsa04659	IKBKG	8517
hsa04659	IL12RB1	3594
hsa04659	IL17A	3605
hsa04659	IL17F	112744
hsa04659	IL1B	3553
hsa04659	IL1R1	3554
hsa04659	IL1RAP	3556
hsa04659	IL21	59067
hsa04659	IL21R	50615
hsa04659	IL22	50616
hsa04659	IL2	3558
hsa04659	IL23A	51561
hsa04659	IL23R	149233
hsa04659	IL27	246778
hsa04659	IL27RA	9466
hsa04659	IL2RA	3559
hsa04659	IL2RB	3560
hsa04659	IL2RG	3561
hsa04659	IL4	3565
hsa04659	IL4R	3566
hsa04659	IL6	3569
hsa04659	IL6R	3570
hsa04659	IL6ST	3572
hsa04659	IRF4	3662
hsa04659	JAK1	3716
hsa04659	JAK2	3717
hsa04659	JAK3	3718
hsa04659	JUN	3725
hsa04659	LAT	27040
hsa04659	LCK	3932
hsa04659	MAPK10	5602
hsa04659	MAPK11	5600
hsa04659	MAPK12	6300
hsa04659	MAPK13	5603
hsa04659	MAPK14	1432
hsa04659	MAPK1	5594
hsa04659	MAPK3	5595
hsa04659	MAPK8	5599
hsa04659	MAPK9	5601
hsa04659	MTOR	2475
hsa04659	NFATC1	4772
hsa04659	NFATC2	4773
hsa04659	NFATC3	4775
hsa04659	NFKB1	4790
hsa04659	NFKBIA	4792
hsa04659	NFKBIB	4793
hsa04659	NFKBIE	4794
hsa04659	PLCG1	5335
hsa04659	PPP3CA	5530
hsa04659	PPP3CB	5532
hsa04659	PPP3CC	5533
hsa04659	PPP3R1	5534
hsa04659	PPP3R2	5535
hsa04659	PRKCQ	5588
hsa04659	RARA	5914
hsa04659	RELA	5970
hsa04659	RORA	6095
hsa04659	RORC	6097
hsa04659	RUNX1	861
hsa04659	RXRA	6256
hsa04659	RXRB	6257
hsa04659	RXRG	6258
hsa04659	SMAD2	4087
hsa04659	SMAD3	4088
hsa04659	SMAD4	4089
hsa04659	STAT1	6772
hsa04659	STAT3	6774
hsa04659	STAT5A	6776
hsa04659	STAT5B	6777
hsa04659	STAT6	6778
hsa04659	TBX21	30009
hsa04659	TGFB1	7040
hsa04659	TGFBR1	7046
hsa04659	TGFBR2	7048
hsa04659	TYK2	7297
hsa04659	ZAP70	7535
hsa04660	AKT1	207
hsa04660	AKT2	208
hsa04660	AKT3	10000
hsa04660	BCL10	8915
hsa04660	BUB1B-PAK6	106821730
hsa04660	CARD11	84433
hsa04660	CBLB	868
hsa04660	CD247	919
hsa04660	CD28	940
hsa04660	CD3D	915
hsa04660	CD3E	916
hsa04660	CD3G	917
hsa04660	CD40LG	959
hsa04660	CD4	920
hsa04660	CD8A	925
hsa04660	CD8B2	927
hsa04660	CD8B	926
hsa04660	CDC42	998
hsa04660	CDK4	1019
hsa04660	CHUK	1147
hsa04660	CSF2	1437
hsa04660	CTLA4	1493
hsa04660	DLG1	1739
hsa04660	FOS	2353
hsa04660	FYN	2534
hsa04660	GRAP2	9402
hsa04660	GRB2	2885
hsa04660	GSK3B	2932
hsa04660	HRAS	3265
hsa04660	ICOS	29851
hsa04660	IFNG	3458
hsa04660	IKBKB	3551
hsa04660	IKBKG	8517
hsa04660	IL10	3586
hsa04660	IL2	3558
hsa04660	IL4	3565
hsa04660	IL5	3567
hsa04660	ITK	3702
hsa04660	JUN	3725
hsa04660	KRAS	3845
hsa04660	LAT	27040
hsa04660	LCK	3932
hsa04660	LCP2	3937
hsa04660	MALT1	10892
hsa04660	MAP2K1	5604
hsa04660	MAP2K2	5605
hsa04660	MAP2K7	5609
hsa04660	MAP3K14	9020
hsa04660	MAP3K7	6885
hsa04660	MAP3K8	1326
hsa04660	MAPK10	5602
hsa04660	MAPK11	5600
hsa04660	MAPK12	6300
hsa04660	MAPK13	5603
hsa04660	MAPK14	1432
hsa04660	MAPK1	5594
hsa04660	MAPK3	5595
hsa04660	MAPK8	5599
hsa04660	MAPK9	5601
hsa04660	NCK1	4690
hsa04660	NCK2	8440
hsa04660	NFATC1	4772
hsa04660	NFATC2	4773
hsa04660	NFATC3	4775
hsa04660	NFKB1	4790
hsa04660	NFKBIA	4792
hsa04660	NFKBIB	4793
hsa04660	NFKBIE	4794
hsa04660	NRAS	4893
hsa04660	P3R3URF-PIK3R3	110117499
hsa04660	PAK1	5058
hsa04660	PAK2	5062
hsa04660	PAK3	5063
hsa04660	PAK4	10298
hsa04660	PAK5	57144
hsa04660	PAK6	56924
hsa04660	PDCD1	5133
hsa04660	PDPK1	5170
hsa04660	PIK3CA	5290
hsa04660	PIK3CB	5291
hsa04660	PIK3CD	5293
hsa04660	PIK3R1	5295
hsa04660	PIK3R2	5296
hsa04660	PIK3R3	8503
hsa04660	PLCG1	5335
hsa04660	PPP2CA	5515
hsa04660	PPP2CB	5516
hsa04660	PPP2R1A	5518
hsa04660	PPP2R1B	5519
hsa04660	PPP2R2A	5520
hsa04660	PPP2R2B	5521
hsa04660	PPP2R2C	5522
hsa04660	PPP2R2D	55844
hsa04660	PPP2R3A	5523
hsa04660	PPP2R3B	28227
hsa04660	PPP2R3C	55012
hsa04660	PPP2R5A	5525
hsa04660	PPP2R5B	5526
hsa04660	PPP2R5C	5527
hsa04660	PPP2R5D	5528
hsa04660	PPP2R5E	5529
hsa04660	PPP3CA	5530
hsa04660	PPP3CB	5532
hsa04660	PPP3CC	5533
hsa04660	PPP3R1	5534
hsa04660	PPP3R2	5535
hsa04660	PRKCQ	5588
hsa04660	PTPN11	5781
hsa04660	PTPN6	5777
hsa04660	PTPRC	5788
hsa04660	RAF1	5894
hsa04660	RASGRP1	10125
hsa04660	RELA	5970
hsa04660	RHOA	387
hsa04660	SOS1	6654
hsa04660	SOS2	6655
hsa04660	TEC	7006
hsa04660	TNF	7124
hsa04660	VAV1	7409
hsa04660	VAV2	7410
hsa04660	VAV3	10451
hsa04660	ZAP70	7535
hsa04662	AKT1	207
hsa04662	AKT2	208
hsa04662	AKT3	10000
hsa04662	BANK1	55024
hsa04662	BCL10	8915
hsa04662	BLK	640
hsa04662	BLNK	29760
hsa04662	BTK	695
hsa04662	CARD11	84433
hsa04662	CD19	930
hsa04662	CD22	933
hsa04662	CD72	971
hsa04662	CD79A	973
hsa04662	CD79B	974
hsa04662	CD81	975
hsa04662	CHUK	1147
hsa04662	CR2	1380
hsa04662	DAPP1	27071
hsa04662	FCGR2B	2213
hsa04662	FOS	2353
hsa04662	GRB2	2885
hsa04662	GSK3B	2932
hsa04662	HRAS	3265
hsa04662	IFITM1	8519
hsa04662	IKBKB	3551
hsa04662	IKBKG	8517
hsa04662	INPP5D	3635
hsa04662	INPPL1	3636
hsa04662	JUN	3725
hsa04662	KRAS	3845
hsa04662	LILRA1	11024
hsa04662	LILRA2	11027
hsa04662	LILRA3	11026
hsa04662	LILRA4	23547
hsa04662	LILRA5	353514
hsa04662	LILRA6	79168
hsa04662	LILRB1	10859
hsa04662	LILRB2	10288
hsa04662	LILRB3	11025
hsa04662	LILRB4	11006
hsa04662	LILRB5	10990
hsa04662	LOC102723407	102723407
hsa04662	LOC102725035	102725035
hsa04662	LOC107987425	107987425
hsa04662	LOC107987441	107987441
hsa04662	LOC107987462	107987462
hsa04662	LOC112268336	112268336
hsa04662	LOC112268337	112268337
hsa04662	LOC112268340	112268340
hsa04662	LYN	4067
hsa04662	MALT1	10892
hsa04662	MAP2K1	5604
hsa04662	MAP2K2	5605
hsa04662	MAPK1	5594
hsa04662	MAPK3	5595
hsa04662	NFATC1	4772
hsa04662	NFATC2	4773
hsa04662	NFATC3	4775
hsa04662	NFKB1	4790
hsa04662	NFKBIA	4792
hsa04662	NFKBIB	4793
hsa04662	NFKBIE	4794
hsa04662	NRAS	4893
hsa04662	P3R3URF-PIK3R3	110117499
hsa04662	PIK3AP1	118788
hsa04662	PIK3CA	5290
hsa04662	PIK3CB	5291
hsa04662	PIK3CD	5293
hsa04662	PIK3R1	5295
hsa04662	PIK3R2	5296
hsa04662	PIK3R3	8503
hsa04662	PLCG2	5336
hsa04662	PPP3CA	5530
hsa04662	PPP3CB	5532
hsa04662	PPP3CC	5533
hsa04662	PPP3R1	5534
hsa04662	PPP3R2	5535
hsa04662	PRKCB	5579
hsa04662	PTPN6	5777
hsa04662	RAC1	5879
hsa04662	RAC2	5880
hsa04662	RAC3	5881
hsa04662	RAF1	5894
hsa04662	RASGRP3	25780
hsa04662	RELA	5970
hsa04662	SOS1	6654
hsa04662	SOS2	6655
hsa04662	SYK	6850
hsa04662	VAV1	7409
hsa04662	VAV2	7410
hsa04662	VAV3	10451
hsa04664	AKT1	207
hsa04664	AKT2	208
hsa04664	AKT3	10000
hsa04664	ALOX5	240
hsa04664	ALOX5AP	241
hsa04664	BTK	695
hsa04664	CSF2	1437
hsa04664	FCER1A	2205
hsa04664	FCER1G	2207
hsa04664	FYN	2534
hsa04664	GAB2	9846
hsa04664	GRB2	2885
hsa04664	HRAS	3265
hsa04664	IL13	3596
hsa04664	IL3	3562
hsa04664	IL4	3565
hsa04664	IL5	3567
hsa04664	INPP5D	3635
hsa04664	JMJD7-PLA2G4B	8681
hsa04664	KRAS	3845
hsa04664	LAT	27040
hsa04664	LCP2	3937
hsa04664	LOC102723407	102723407
hsa04664	LYN	4067
hsa04664	MAP2K1	5604
hsa04664	MAP2K2	5605
hsa04664	MAP2K3	5606
hsa04664	MAP2K4	6416
hsa04664	MAP2K6	5608
hsa04664	MAP2K7	5609
hsa04664	MAPK10	5602
hsa04664	MAPK11	5600
hsa04664	MAPK12	6300
hsa04664	MAPK13	5603
hsa04664	MAPK14	1432
hsa04664	MAPK1	5594
hsa04664	MAPK3	5595
hsa04664	MAPK8	5599
hsa04664	MAPK9	5601
hsa04664	MS4A2	2206
hsa04664	NRAS	4893
hsa04664	P3R3URF-PIK3R3	110117499
hsa04664	PDPK1	5170
hsa04664	PIK3CA	5290
hsa04664	PIK3CB	5291
hsa04664	PIK3CD	5293
hsa04664	PIK3R1	5295
hsa04664	PIK3R2	5296
hsa04664	PIK3R3	8503
hsa04664	PLA2G4A	5321
hsa04664	PLA2G4B	100137049
hsa04664	PLA2G4C	8605
hsa04664	PLA2G4D	283748
hsa04664	PLA2G4E	123745
hsa04664	PLA2G4F	255189
hsa04664	PLCG1	5335
hsa04664	PLCG2	5336
hsa04664	PRKCA	5578
hsa04664	RAC1	5879
hsa04664	RAC2	5880
hsa04664	RAC3	5881
hsa04664	RAF1	5894
hsa04664	SOS1	6654
hsa04664	SOS2	6655
hsa04664	SYK	6850
hsa04664	TNF	7124
hsa04664	VAV1	7409
hsa04664	VAV2	7410
hsa04664	VAV3	10451
hsa04666	ACTR2	10097
hsa04666	ACTR3	10096
hsa04666	ACTR3B	57180
hsa04666	ACTR3C	653857
hsa04666	AKT1	207
hsa04666	AKT2	208
hsa04666	AKT3	10000
hsa04666	AMPH	273
hsa04666	ARF6	382
hsa04666	ARPC1A	10552
hsa04666	ARPC1B	10095
hsa04666	ARPC2	10109
hsa04666	ARPC3	10094
hsa04666	ARPC4	10093
hsa04666	ARPC5	10092
hsa04666	ARPC5L	81873
hsa04666	ASAP1	50807
hsa04666	ASAP2	8853
hsa04666	ASAP3	55616
hsa04666	BIN1	274
hsa04666	CDC42	998
hsa04666	CFL1	1072
hsa04666	CFL2	1073
hsa04666	CRK	1398
hsa04666	CRKL	1399
hsa04666	DNM2	1785
hsa04666	DOCK1	1793
hsa04666	FCGR1A	2209
hsa04666	FCGR2A	2212
hsa04666	FCGR2B	2213
hsa04666	FCGR3A	2214
hsa04666	FCGR3B	2215
hsa04666	GAB2	9846
hsa04666	GSN	2934
hsa04666	HCK	3055
hsa04666	INPP5D	3635
hsa04666	INPPL1	3636
hsa04666	JMJD7-PLA2G4B	8681
hsa04666	LAT	27040
hsa04666	LIMK1	3984
hsa04666	LIMK2	3985
hsa04666	LOC102723407	102723407
hsa04666	LYN	4067
hsa04666	MAP2K1	5604
hsa04666	MAPK1	5594
hsa04666	MAPK3	5595
hsa04666	MARCKS	4082
hsa04666	MARCKSL1	65108
hsa04666	MYO10	4651
hsa04666	NCF1	653361
hsa04666	P3R3URF-PIK3R3	110117499
hsa04666	PAK1	5058
hsa04666	PIK3CA	5290
hsa04666	PIK3CB	5291
hsa04666	PIK3CD	5293
hsa04666	PIK3R1	5295
hsa04666	PIK3R2	5296
hsa04666	PIK3R3	8503
hsa04666	PIP5K1A	8394
hsa04666	PIP5K1B	8395
